t_s,phase,fps,cpu_process_ms,gpu_ms,draw_calls,primitives,video_mem_mb,x,y,z
32.940,1,112.00,10.778,8.753,367,344426,178.0,56.22,0.97,24.00
32.950,1,112.00,10.778,8.795,367,344426,178.0,56.24,0.97,24.00
32.959,1,112.00,10.778,8.770,369,344486,178.0,56.25,0.97,24.00
32.969,1,112.00,10.778,8.795,369,344486,178.0,56.27,0.97,24.00
32.978,1,112.00,10.778,8.752,369,344486,178.0,56.29,0.97,24.00
32.988,1,112.00,10.778,8.821,370,344702,178.0,56.30,0.97,24.00
32.997,1,112.00,10.778,8.730,370,344702,178.0,56.32,0.97,24.00
33.006,1,96.00,11.836,8.736,370,344702,178.0,56.33,0.97,24.00
33.016,1,96.00,11.836,8.744,370,344698,178.0,56.35,0.97,24.00
33.025,1,96.00,11.836,8.772,371,344866,178.0,56.37,0.97,24.00
33.035,1,96.00,11.836,8.748,368,344182,178.0,56.38,0.97,24.00
33.044,1,96.00,11.836,8.786,368,344182,178.0,56.40,0.97,24.00
33.053,1,96.00,11.836,8.751,368,344182,178.0,56.41,0.97,24.00
33.063,1,96.00,11.836,8.801,355,342234,178.0,56.43,0.97,24.00
33.072,1,96.00,11.836,8.482,355,342234,178.0,56.45,0.97,24.00
33.081,1,96.00,11.836,8.448,356,343746,178.0,56.46,0.97,24.00
33.090,1,96.00,11.836,8.513,356,343746,178.0,56.48,0.97,24.00
33.100,1,96.00,11.836,8.527,357,344082,178.0,56.49,0.97,24.00
33.109,1,96.00,11.836,8.470,357,344082,178.0,56.51,0.97,24.00
33.118,1,96.00,11.836,8.503,357,344082,178.0,56.52,0.97,24.00
33.127,1,96.00,11.836,8.577,357,344082,178.0,56.54,0.97,24.00
33.137,1,96.00,11.836,8.593,357,344082,178.0,56.56,0.98,24.00
33.146,1,96.00,11.836,8.582,357,344082,178.0,56.57,0.98,24.00
33.155,1,96.00,11.836,8.605,357,344082,178.0,56.59,0.98,24.00
33.164,1,96.00,11.836,8.676,357,344082,178.0,56.60,0.98,24.00
33.174,1,96.00,11.836,8.723,357,344082,178.0,56.62,0.98,24.00
33.183,1,96.00,11.836,8.799,357,344106,178.0,56.63,0.98,24.00
33.192,1,96.00,11.836,9.467,357,344106,178.0,56.65,0.98,24.00
33.201,1,96.00,11.836,9.922,357,344106,178.0,56.67,0.98,24.00
33.211,1,96.00,11.836,10.026,357,344106,178.0,56.68,0.98,24.00
33.220,1,96.00,11.836,10.059,356,343886,178.0,56.70,0.98,24.00
33.229,1,96.00,11.836,10.037,356,343886,178.0,56.71,0.98,24.00
33.239,1,96.00,11.836,10.059,356,343886,178.0,56.73,0.98,24.00
33.249,1,96.00,11.836,10.039,356,343886,178.0,56.75,0.98,24.00
33.259,1,96.00,11.836,10.065,357,344166,178.0,56.76,0.98,24.00
33.268,1,96.00,11.836,10.096,357,344166,178.0,56.78,0.98,24.00
33.278,1,96.00,11.836,10.202,357,344166,178.0,56.80,0.98,24.00
33.287,1,96.00,11.836,10.234,357,344166,178.0,56.81,0.98,24.00
33.299,1,96.00,11.836,10.320,360,345370,178.0,56.83,0.98,24.00
33.310,1,96.00,11.836,10.384,360,345370,178.0,56.85,0.98,24.00
33.321,1,96.00,11.836,10.464,360,345370,178.0,56.87,0.98,24.00
33.333,1,96.00,11.836,10.529,360,345370,178.0,56.89,0.98,24.00
33.344,1,96.00,11.836,10.582,360,345370,178.0,56.91,0.98,24.00
33.356,1,96.00,11.836,10.694,360,345422,178.0,56.93,0.98,24.00
33.368,1,96.00,11.836,10.721,360,345422,178.0,56.95,0.99,24.00
33.380,1,96.00,11.836,10.798,359,345170,178.0,56.97,0.99,24.00
33.391,1,96.00,11.836,10.885,359,345170,178.0,56.99,0.99,24.00
33.403,1,96.00,11.836,10.957,359,345170,178.0,57.01,0.99,24.00
33.415,1,96.00,11.836,10.893,365,347178,178.0,57.03,0.99,24.00
33.427,1,96.00,11.836,10.776,365,347238,178.0,57.05,0.99,24.00
33.439,1,96.00,11.836,10.754,365,347238,178.0,57.07,0.99,24.00
33.450,1,96.00,11.836,10.748,365,347238,178.0,57.09,0.99,24.00
33.462,1,96.00,11.836,10.768,365,347238,178.0,57.11,0.99,24.00
33.474,1,96.00,11.836,10.717,365,347238,178.0,57.13,0.99,24.00
33.485,1,96.00,11.836,10.679,365,348438,178.0,57.15,0.99,24.00
33.497,1,96.00,11.836,10.665,365,348438,178.0,57.17,0.99,24.00
33.509,1,96.00,11.836,10.728,364,348102,178.0,57.19,0.98,24.00
33.520,1,96.00,11.836,10.686,364,348102,178.0,57.21,0.98,24.00
33.532,1,96.00,11.836,10.706,363,347598,178.0,57.23,0.98,24.00
33.544,1,96.00,11.836,10.678,363,347598,178.0,57.25,0.98,24.00
33.555,1,96.00,11.836,10.664,363,347598,178.0,57.27,0.98,24.00
33.567,1,96.00,11.836,10.679,365,350278,178.0,57.29,0.98,24.00
33.579,1,96.00,11.836,10.713,364,349662,178.0,57.31,0.98,24.00
33.590,1,96.00,11.836,10.738,364,349662,178.0,57.33,0.98,24.00
33.602,1,96.00,11.836,10.693,364,349662,178.0,57.35,0.98,24.00
33.614,1,96.00,11.836,10.710,364,349662,178.0,57.37,0.98,24.00
33.625,1,96.00,11.836,10.708,364,349662,178.0,57.39,0.98,24.00
33.637,1,96.00,11.836,10.726,363,349550,178.0,57.41,0.98,24.00
33.649,1,96.00,11.836,10.718,362,349326,178.0,57.43,0.98,24.00
33.660,1,96.00,11.836,10.756,362,349326,178.0,57.45,0.98,24.00
33.672,1,96.00,11.836,10.760,363,351902,178.0,57.47,0.98,24.00
33.684,1,96.00,11.836,10.736,362,351782,178.0,57.49,0.98,24.00
33.696,1,96.00,11.836,10.772,362,351782,178.0,57.51,0.98,24.00
33.707,1,96.00,11.836,10.757,362,351782,178.0,57.53,0.98,24.00
33.719,1,96.00,11.836,10.756,362,351782,178.0,57.55,0.98,24.00
33.731,1,96.00,11.836,10.752,361,351602,178.0,57.57,0.97,24.00
33.743,1,96.00,11.836,10.787,361,351602,178.0,57.59,0.97,24.00
33.754,1,96.00,11.836,10.784,361,351602,178.0,57.61,0.97,24.00
33.766,1,96.00,11.836,10.843,363,353094,178.0,57.63,0.97,24.00
33.778,1,96.00,11.836,11.077,363,353094,178.0,57.65,0.97,24.00
33.790,1,96.00,11.836,11.053,363,353094,178.0,57.67,0.97,24.00
33.802,1,96.00,11.836,11.003,363,353094,178.0,57.69,0.97,24.00
33.814,1,96.00,11.836,11.044,362,353038,178.0,57.71,0.97,24.00
33.826,1,96.00,11.836,11.011,362,353038,178.0,57.73,0.97,24.00
33.838,1,96.00,11.836,10.944,362,353038,178.0,57.75,0.97,24.00
33.850,1,96.00,11.836,10.956,362,353038,178.0,57.77,0.97,24.00
33.862,1,96.00,11.836,10.935,362,353038,178.0,57.79,0.97,24.00
33.874,1,96.00,11.836,10.939,362,353038,178.0,57.81,0.97,24.00
33.886,1,96.00,11.836,10.895,363,353182,178.0,57.83,0.96,24.00
33.898,1,96.00,11.836,10.851,362,353070,178.0,57.85,0.96,24.00
33.910,1,96.00,11.836,10.888,362,353070,178.0,57.87,0.96,24.00
33.922,1,96.00,11.836,10.887,358,352414,178.0,57.89,0.96,24.00
33.934,1,96.00,11.836,10.798,358,354206,178.0,57.91,0.96,24.00
33.946,1,96.00,11.836,10.823,358,354206,178.0,57.93,0.96,24.00
33.957,1,96.00,11.836,10.780,358,354206,178.0,57.95,0.96,24.00
33.969,1,96.00,11.836,10.748,360,358126,178.0,57.97,0.96,24.00
33.981,1,96.00,11.836,10.289,360,358126,178.0,57.99,0.96,24.00
33.993,1,90.00,12.429,9.642,360,358126,178.0,58.01,0.96,24.00
34.005,1,90.00,12.429,9.605,361,360978,178.0,58.03,0.96,24.00
34.017,1,90.00,12.429,9.586,360,360642,178.0,58.05,0.96,24.00
34.029,1,90.00,12.429,9.786,358,360098,178.0,58.07,0.96,24.00
34.041,1,90.00,12.429,9.714,357,359930,178.0,58.09,0.96,24.00
34.052,1,90.00,12.429,9.577,357,364354,178.0,58.11,0.96,24.00
34.064,1,90.00,12.429,9.608,359,369114,178.0,58.13,0.96,24.00
34.076,1,90.00,12.429,9.769,359,369114,178.0,58.15,0.96,24.00
34.087,1,90.00,12.429,9.636,359,369114,178.0,58.17,0.96,24.00
34.099,1,90.00,12.429,9.609,361,380594,178.0,58.19,0.96,24.00
34.111,1,90.00,12.429,9.524,363,390562,178.0,58.21,0.96,24.00
34.121,1,90.00,12.429,9.525,368,398726,178.0,58.23,0.96,24.00
34.132,1,90.00,12.429,9.766,370,405054,178.0,58.25,0.96,24.00
34.142,1,90.00,12.429,9.674,370,405054,178.0,58.26,0.96,24.00
34.152,1,90.00,12.429,9.788,370,405054,178.0,58.28,0.96,24.00
34.163,1,90.00,12.429,9.635,370,405054,178.0,58.30,0.96,24.00
34.173,1,90.00,12.429,9.657,371,409310,178.0,58.32,0.96,24.00
34.183,1,90.00,12.429,9.601,372,410430,178.0,58.33,0.96,24.00
34.194,1,90.00,12.429,9.690,371,410262,178.0,58.35,0.96,24.00
34.204,1,90.00,12.429,9.477,370,409982,178.0,58.37,0.96,24.00
34.214,1,90.00,12.429,9.479,367,409826,178.0,58.39,0.96,24.00
34.224,1,90.00,12.429,9.522,367,409826,178.0,58.40,0.96,24.00
34.234,1,90.00,12.429,9.451,366,409770,178.0,58.42,0.96,24.00
34.244,1,90.00,12.429,9.499,366,409770,178.0,58.44,0.96,24.00
34.254,1,90.00,12.429,9.564,366,409770,178.0,58.46,0.96,24.00
34.264,1,90.00,12.429,9.584,365,409602,178.0,58.47,0.96,24.00
34.274,1,90.00,12.429,9.805,365,409602,178.0,58.49,0.96,24.00
34.284,1,90.00,12.429,9.809,365,409602,178.0,58.51,0.96,24.00
34.294,1,90.00,12.429,9.925,365,409602,178.0,58.52,0.96,24.00
34.304,1,90.00,12.429,10.107,365,409602,178.0,58.54,0.96,24.00
34.314,1,90.00,12.429,10.151,363,408822,178.0,58.56,0.96,24.00
34.324,1,90.00,12.429,10.367,363,408822,178.0,58.57,0.96,24.00
34.334,1,90.00,12.429,10.448,363,408822,178.0,58.59,0.96,24.00
34.344,1,90.00,12.429,10.584,363,408822,178.0,58.61,0.96,24.00
34.354,1,90.00,12.429,10.794,363,408822,178.0,58.63,0.97,24.00
34.366,1,90.00,12.429,11.066,363,408822,178.0,58.65,0.97,24.00
34.376,1,90.00,12.429,11.323,361,406190,178.0,58.66,0.97,24.00
34.387,1,90.00,12.429,12.153,360,405686,178.0,58.68,0.97,24.00
34.397,1,90.00,12.429,12.250,358,405370,178.0,58.70,0.97,24.00
34.410,1,90.00,12.429,12.426,358,405370,178.0,58.72,0.97,24.00
34.424,1,90.00,12.429,12.589,355,404634,178.0,58.74,0.97,24.00
34.437,1,90.00,12.429,12.772,355,404634,178.0,58.77,0.97,24.00
34.451,1,90.00,12.429,12.908,355,404634,178.0,58.79,0.97,24.00
34.465,1,90.00,12.429,13.081,355,404634,178.0,58.81,0.97,24.01
34.480,1,90.00,12.429,13.188,371,406506,178.0,58.83,0.97,24.03
34.492,1,90.00,12.429,11.623,372,408314,178.0,58.84,0.97,24.04
